udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,noise_flags,temp_difference,temp_ratio,temp_excess,power_w,power_per_tool_wear,torque_speed_product,wear_ratio,wear_level,wear_exponential,tool_wear_min_rolling_mean_5,tool_wear_min_rolling_std_5,tool_wear_min_rolling_min_5,tool_wear_min_rolling_max_5,rotational_speed_rpm_rolling_mean_5,rotational_speed_rpm_rolling_std_5,rotational_speed_rpm_rolling_min_5,rotational_speed_rpm_rolling_max_5,torque_nm_rolling_mean_5,torque_nm_rolling_std_5,torque_nm_rolling_min_5,torque_nm_rolling_max_5,process_temperature_k_rolling_mean_5,process_temperature_k_rolling_std_5,process_temperature_k_rolling_min_5,process_temperature_k_rolling_max_5,health_index,health_grade,failure_risk_score,power_anomaly_score,speed_stability,torque_variability,temp_torque_interaction,power_wear_interaction,critical_stress_indicator,product_age,udi_rank
3013,L50192,L,300.4,309.6,1432,44.7,192,0,0,0,0,0,0,0,9.200000000000045,1.030625828792857,0.0,6703.502010723861,34.733171040020004,64010.4,0.7804878017053342,1.0,1.1825366509728692,186.6,4.277849927239751,181.0,192.0,1483.2,55.4589938603312,1432.0,1547.0,42.22,5.961291806311727,37.1,51.5,309.62,0.08366600266750941,309.5,309.7,0.3983835843643367,Good,0,0.839078507138023,0.48671723147289303,0.7129132175382824,6.193373400702239,5232.0015480771535,0.29677919050838564,0,2724
3014,L50193,L,300.5,309.6,1390,48.4,194,0,0,0,0,0,0,0,9.100000000000023,1.0302828584682768,0.0,7045.492627345844,36.13073142228638,67276.0,0.7886178829730981,1.0,1.200353178085197,189.2,3.9623225512298768,184.0,194.0,1451.8,54.74668939762708,1390.0,1537.0,44.3,5.9350652902895,37.1,51.5,309.6,0.07071067813557101,309.5,309.7,0.4158980110130885,Fair,0,0.8508960128484366,0.4556782782207217,0.7358119044120909,6.633132430223925,5556.20148028005,0.32563304876958155,0,2725
3015,L50194,L,300.5,309.7,1580,42.8,196,0,0,0,0,0,0,0,9.199999999999989,1.0306156371693322,0.0,7081.936997319035,35.94891876811693,67624.0,0.7967479642408619,1.0,1.2183151454302017,191.6,3.6469165057599766,187.0,196.0,1474.6,80.03624179083033,1390.0,1580.0,44.9,5.502272257894837,37.1,51.5,309.6,0.07071067813557101,309.5,309.7,0.40767933771015896,Fair,0,0.6835814617408744,0.3769806155580965,0.6377315411442324,5.930120392618661,5642.518885495983,0.32084924880025084,0,2726
3016,L50195,L,300.5,309.7,1589,30.5,198,0,0,0,0,0,0,0,9.199999999999989,1.0306156371693322,0.0,5075.454507372654,25.504796519460573,48464.5,0.8048780455086259,1.0,1.2364237402685183,193.8,3.4928498393123495,189.0,198.0,1485.0,92.56889326334336,1390.0,1589.0,43.58,8.04530919231817,30.5,51.5,309.62,0.08366600266750941,309.5,309.7,0.433912345812785,Fair,0,0.8051377401511197,0.31256068739486964,0.7462231387547007,4.2259035508147,4085.1219039620473,0.24474127241080243,0,2727
3017,L50196,L,300.5,309.8,1441,48.8,200,0,0,0,0,0,0,0,9.300000000000011,1.030948415870388,0.0,7364.359919571046,36.63860656503008,70320.8,0.8130081267763898,2.0,1.2546801595526507,196.0,3.1622776601658575,192.0,200.0,1486.4,91.65315051868242,1390.0,1589.0,43.04,7.449362388822231,30.5,48.8,309.68,0.083666002666954,309.6,309.8,0.43460962939297765,Fair,0,0.7896096212055564,0.3075638386640601,0.7398406130432663,6.834939656100314,5987.28446311758,0.3556842358273479,0,2728
3018,L50197,L,300.5,309.8,1305,51.7,202,0,0,0,0,0,0,0,9.300000000000011,1.030948415870388,0.0,7065.652228552279,34.80616861355802,67468.5,0.8211382080441536,2.0,1.27308561000609,198.0,3.162277660165817,194.0,202.0,1461.0,122.80268726701486,1305.0,1589.0,44.44,8.432259483673352,30.5,51.7,309.71999999999997,0.08366600266658372,309.6,309.8,0.43490762674223166,Fair,0,0.7977151227446444,0.2933818465663597,0.7601011757391638,7.2411143487784075,5801.877009616599,0.3414912250579374,0,2729
3019,M17878,M,300.5,309.8,1566,35.9,204,0,0,0,0,0,0,0,9.300000000000011,1.030948415870388,0.0,5887.587969168901,28.719941313019028,56219.399999999994,0.8292682893119175,2.0,1.291641308203077,200.0,3.1622776601657767,196.0,204.0,1496.2,122.58751975629596,1305.0,1589.0,41.940000000000005,8.8092564953008,30.5,51.7,309.76000000000005,0.05477225577007559,309.7,309.8,0.41232431064273767,Fair,0,0.8199065600764001,0.2783716878098741,0.7825906789918702,5.028162574877076,4882.390003366121,0.2697780541793327,0,2730
3021,L50200,L,300.4,309.6,1543,38.1,209,0,0,0,0,0,0,0,9.200000000000045,1.030625828792857,0.0,6156.616538203753,29.317221610494062,58788.3,0.8495934924813273,2.0,1.3386959611748583,202.6,4.219004621943808,198.0,209.0,1488.8,117.26551070114459,1305.0,1589.0,41.0,8.944271909999127,30.5,51.7,309.74,0.0894427191121338,309.6,309.8,0.40826201179197674,Fair,0,0.8169110124922183,0.25939675322865074,0.7941863721919411,5.278915583148888,5230.621346560826,0.279325987698898,0,2731
3022,L50201,L,300.5,309.8,1421,49.6,211,0,0,0,0,0,0,0,9.300000000000011,1.030948415870388,0.0,7381.199731903486,34.81697986746927,70481.6,0.8577235737490911,2.0,1.357787251110901,205.2,4.658325879539013,200.0,211.0,1455.2,104.78167778767553,1305.0,1566.0,44.82,7.258581128567702,35.9,51.7,309.76,0.08944271911195745,309.6,309.8,0.45008651424675256,Fair,0,0.816397087951246,0.2626866195359384,0.7895106742328907,6.946987847183927,6331.029012604092,0.3691928018748245,0,2732
3023,L50202,L,300.5,309.6,1760,30.6,213,0,0,0,0,0,0,0,9.100000000000023,1.0302828584682768,0.0,5640.080428954424,26.355516023151512,53856.0,0.8658536550168551,2.0,1.3770343874491582,207.8,4.658325879538982,202.0,213.0,1519.0,170.48900257787966,1305.0,1760.0,41.18000000000001,9.094888674414845,30.6,51.7,309.72,0.10954451151108728,309.6,309.8,0.416867917724509,Fair,0,0.8041724078869975,-0.01544987044053503,0.8597429844901491,4.193674635637441,4883.48425399922,0.26128473475610253,0,2733
3024,L50203,L,300.4,309.5,1711,29.2,215,0,0,0,0,0,0,0,9.100000000000023,1.0302929393132725,0.0,5232.196715817694,24.223132943600437,49961.2,0.873983736284619,2.0,1.3964386423981163,210.4,4.219004621943707,204.0,215.0,1600.2,136.35138429807103,1421.0,1760.0,36.68,8.100432087240762,29.2,49.6,309.66,0.13416407865856467,309.5,309.8,0.43870118724523893,Fair,0,0.9007115376926518,-0.1126779328726566,0.9581785812874484,4.001807168647492,4572.854834666461,0.2550839542972091,0,2734
3025,L50204,L,300.5,309.6,1465,41.6,217,0,0,0,0,0,0,0,9.100000000000023,1.0302828584682768,0.0,6382.372654155496,29.2769387805298,60944.0,0.8821138175523828,2.0,1.4160012985515804,213.0,3.162277660165545,209.0,217.0,1580.0,149.52926135041346,1421.0,1760.0,37.82,8.360143539437564,29.2,49.6,309.62,0.10954451151182608,309.5,309.8,0.41341063613627155,Fair,0,0.8709925547732419,-0.06287268577791072,0.9124297537162378,5.701204733415605,5629.979106999039,0.2932203253157288,0,2735
3026,L50205,L,300.5,309.6,1366,50.2,219,0,0,0,0,0,0,0,9.100000000000023,1.0302828584682768,0.0,7181.3421581769435,32.642464355349745,68573.2,0.8902438988201468,2.0,1.4357236489734508,215.0,3.1622776601655045,211.0,219.0,1544.6,178.60375136037945,1366.0,1760.0,40.239999999999995,10.043306228528506,29.2,50.2,309.62,0.10954451151182608,309.5,309.8,0.4533842060787984,Fair,0,0.8811708418903794,-0.13450619522879004,0.9768814370378328,6.879819173496717,6393.146041656929,0.3618280850264727,0,2736
3027,M17886,M,300.4,309.5,1888,21.9,221,0,0,0,0,0,0,0,9.100000000000023,1.0302929393132725,0.0,4330.093833780161,19.504927179189913,41347.2,0.8983739800879107,2.0,1.4556069972831938,217.0,3.162277660165464,213.0,221.0,1638.0,216.0011574043071,1366.0,1888.0,34.7,11.166467659918236,21.9,50.2,309.56000000000006,0.05477225577295229,309.5,309.6,0.46888578674817033,Fair,0,1.0214563401173153,-0.4571727914365098,1.1274156240958944,3.001355376485619,3890.043631607203,0.22562885688222664,0,2737
3029,L50208,L,300.5,309.5,1379,55.6,2,0,0,0,0,0,0,0,9.0,1.029950079767221,0.0,8029.532506702414,2676.5108355674715,76672.40000000001,0.008130081267763897,0.0,0.008163220124796533,174.8,96.624013578406,2.0,221.0,1561.8,229.01462835373692,1366.0,1888.0,39.7,14.086873322352252,21.9,55.6,309.54,0.05477225577322342,309.5,309.6,0.2197674015397409,Good,0,1.119134452077148,-0.49508052657107915,1.2197117861658526,7.536144464817101,65.28075182164258,0.19610280289061635,0,2738
3030,L50209,L,300.4,309.5,1525,51.3,4,0,0,0,0,0,0,0,9.100000000000023,1.0302929393132725,0.0,8192.914292895442,1638.5828585790885,78232.5,0.016260162535527794,0.0,0.016393078412398676,132.6,118.3186375851243,2.0,221.0,1524.6,213.28689598754127,1366.0,1888.0,44.12,13.42002235467584,21.9,55.6,309.54,0.05477225577322342,309.5,309.6,0.21960200205073546,Good,0,1.2518137881776525,-0.3526004227371773,1.2149189489827765,7.030572183274532,133.21811804212865,0.19994243367961476,0,2739
3031,M17890,M,300.4,309.6,1563,34.0,6,0,0,0,0,0,0,0,9.200000000000045,1.030625828792857,0.0,5565.30663538874,795.0438050555342,53142.0,0.024390243803291693,0.0,0.02469011884479877,90.4,118.31863758512434,2.0,221.0,1544.2,210.93055729315333,1366.0,1888.0,42.6,14.185379797523906,21.9,55.6,309.54,0.05477225577322342,309.5,309.6,0.18242846683910294,Excellent,0,1.2718295461212217,-0.35256668482709985,1.2258939510481446,4.710843302547564,135.73918567720835,0.11282672272456389,0,2740
3032,M17891,M,300.5,309.7,1389,43.3,9,0,0,0,0,0,0,0,9.199999999999989,1.0306156371693322,0.0,6298.561075737265,629.8561075737265,60143.7,0.03658536570493754,0.0,0.03726284691256487,48.4,96.52098217486186,2.0,221.0,1548.8,206.27215032572923,1379.0,1888.0,41.220000000000006,13.584071554581838,21.9,55.6,309.56,0.08944271911372939,309.5,309.7,0.16961398624512675,Excellent,0,1.2694659820247347,-0.4189806167256771,1.2271776021202865,5.999397500009066,230.43516037073263,0.11872256559841896,0,2741
3033,M17892,M,300.6,309.8,1447,42.9,12,0,0,0,0,0,0,0,9.199999999999989,1.030605452326662,0.0,6500.952999329758,500.0733076407506,62076.299999999996,0.048780487606583385,0.0,0.04998983965816772,6.6,3.9749213828710253,2.0,12.0,1460.6,81.55243711870438,1379.0,1563.0,45.42,8.358648216069339,34.0,55.6,309.62,0.1303840481131494,309.5,309.8,0.1698954197315966,Excellent,0,1.2250086049650872,-0.4047881603118715,1.1843488223156748,5.943975814096742,317.11965721478634,0.12274080409712343,0,2742
3035,H32448,H,300.6,309.7,1470,43.8,18,0,0,0,0,0,0,0,9.099999999999966,1.0302727843304298,0.0,6742.836796246648,354.8861471708762,64385.99999999999,0.07317073140987508,0.0,0.07591421358515893,9.8,5.495452665614084,4.0,18.0,1478.8,67.78052817734776,1389.0,1563.0,43.06,6.136204038328524,34.0,51.3,309.65999999999997,0.11401754252006245,309.5,309.8,0.18381049991411222,Excellent,0,1.2047507717598003,-0.2880056609459525,1.131525261131231,6.0027107529712005,493.3783001587861,0.13773465690312958,0,2743
3036,M17895,M,300.6,309.7,1428,42.6,23,0,0,0,0,0,0,0,9.099999999999966,1.0302727843304298,0.0,6370.727211796247,265.44696715817696,60832.8,0.09349593457928482,0.0,0.09800613947532111,13.6,6.877499545620087,6.0,23.0,1459.4,65.07918253942834,1389.0,1563.0,41.32,4.11667341429939,34.0,43.8,309.7,0.07071067813460336,309.6,309.8,0.17987731041576896,Excellent,0,1.1280090873131314,-0.19019056971119763,1.0312013839666017,5.838252924122675,595.6370946165714,0.12734903600660566,0,2744
3038,L50217,L,300.5,309.7,1887,24.3,28,0,0,0,0,0,0,0,9.199999999999989,1.0306156371693322,0.0,4802.079842493297,165.58896008597577,45854.1,0.11382113774869457,0.0,0.12055168256225768,18.0,7.778174593052279,9.0,28.0,1524.2,204.9724371714408,1389.0,1887.0,39.38,8.441978441100138,24.3,43.8,309.71999999999997,0.04472135957491389,309.7,309.8,0.21637689882028038,Good,0,1.2598478803139836,-0.5316781144152765,1.2120164454011606,3.366867419173679,546.5781912326592,0.11547036427428424,0,2745
3039,L50218,L,300.4,309.5,1349,50.4,30,0,0,0,0,0,0,0,9.100000000000023,1.0302929393132725,0.0,7120.2245308310985,229.68466228487415,67989.59999999999,0.12195121901645846,0.0,0.1296989926082246,22.2,7.362064927722623,12.0,30.0,1516.2,212.22087550474444,1349.0,1887.0,40.8,9.760379090998434,24.3,50.4,309.68,0.10954451151146642,309.5,309.8,0.2216985772220399,Good,0,1.2557480217755375,-0.5448165491970232,1.2140349928563647,6.907228811638137,868.3200612057435,0.1754231326217297,0,2746
3040,M17899,M,300.3,309.5,1665,31.4,32,0,0,0,0,0,0,0,9.199999999999989,1.0306360272040092,0.0,5475.138237265415,165.9132799171338,52281.0,0.13008130028422235,0.0,0.13892097415964622,26.2,5.674504383644712,18.0,32.0,1559.8,216.79414198727844,1349.0,1887.0,38.5,10.470912090166719,24.3,50.4,309.62,0.10954451151185561,309.5,309.7,0.21050510828422486,Good,0,1.0857513483133645,-0.2716661430343905,1.0501556600292299,4.350602344117429,712.2131011393503,0.12808196895666396,0,2747
3041,L50220,L,300.3,309.5,1474,38.7,35,0,0,0,0,0,0,0,9.199999999999989,1.0306360272040092,0.0,5973.923424932977,165.94231735924936,57043.8,0.1422764221858682,0.0,0.15289529033137605,29.6,4.505552130427821,23.0,35.0,1560.6,216.38692197080726,1349.0,1887.0,37.480000000000004,10.066131332344103,24.3,50.4,309.58000000000004,0.10954451151211506,309.5,309.7,0.2080556091606221,Good,0,0.9511509704672643,-0.2261815844232813,0.9133995000625552,5.362048112017341,849.9484513118118,0.13812406380738387,0,2748
3042,L50221,L,300.4,309.5,1543,38.9,37,0,0,0,0,0,0,0,9.100000000000023,1.0302929393132725,0.0,6285.889326407507,165.4181401686186,60022.7,0.1504065034536321,0.0,0.16230662836719212,32.4,3.646916505762417,28.0,37.0,1583.6,204.5575713582859,1349.0,1887.0,36.739999999999995,9.725893275170138,24.3,50.4,309.53999999999996,0.08944271911387637,309.5,309.7,0.19219900518006858,Excellent,0,0.6811313542325071,-0.22751070905411308,0.810167070186285,5.331174618506419,945.4386346814598,0.13426046063792646,0,2749
3043,M17902,M,300.2,309.4,1459,43.9,39,0,0,0,0,0,0,0,9.199999999999989,1.0306462324095729,0.0,6707.659601206434,167.69149003016085,64050.1,0.158536584721396,0.0,0.17179479322706337,34.6,3.6469165057623822,30.0,39.0,1498.0,116.41735265844274,1349.0,1665.0,40.66,7.036547448855824,31.4,50.4,309.48,0.044721359578691326,309.4,309.5,0.21006611959747448,Good,0,0.6746688020891608,-0.23054268950882917,0.80086402477677,6.082530028877552,1063.4094446489491,0.15658757386494004,0,2750
3044,L50223,L,300.3,309.5,1551,37.9,42,0,0,0,0,0,0,0,9.199999999999989,1.0306360272040092,0.0,6156.051022117962,143.16397725855725,58782.899999999994,0.17073170662304185,0.0,0.1861724641107032,37.0,3.8078865529321955,32.0,42.0,1538.4,81.6382263403623,1459.0,1665.0,38.16,4.459596394293951,31.4,43.9,309.48,0.044721359578691326,309.4,309.5,0.2040641944582197,Good,0,0.6745116833341611,-0.18594587123726547,0.7932833083178914,5.2512047401926925,1051.0330970647208,0.13960445804259167,0,2751
3046,L50225,L,300.2,309.4,1526,35.3,46,0,0,0,0,0,0,0,9.199999999999989,1.0306462324095729,0.0,5641.316186327077,120.0280039644059,53867.799999999996,0.18699186915856963,0.0,0.20561748232549815,39.8,4.324349662088107,35.0,46.0,1510.6,41.59687488261863,1459.0,1551.0,38.94,3.1221787264664305,35.3,43.9,309.46000000000004,0.05477225577418602,309.4,309.5,0.23083209407943278,Good,0,0.6885756810718484,-0.16561894652457432,0.7932833083178943,4.890963781762587,1054.8802581957939,0.14471278463787018,0,2752
3047,M17906,M,300.2,309.4,1501,40.0,48,0,0,0,0,0,0,0,9.199999999999989,1.0306462324095729,0.0,6287.701072386059,128.3204300486951,60040.0,0.19512195042633354,0.0,0.215459203220024,42.4,4.615192303685863,37.0,48.0,1516.0,37.1752605908853,1459.0,1551.0,39.2,3.1511902513176713,35.3,43.9,309.44,0.05477225577441693,309.4,309.5,0.20974013557584417,Good,0,0.6574491601688544,-0.15636761245533481,0.7717396823654645,5.542168591232394,1226.868496941717,0.14655603201838915,0,2753
3048,L50227,L,300.2,309.4,1558,38.3,51,0,0,0,0,0,0,0,9.199999999999989,1.0306462324095729,0.0,6249.099363270777,120.17498775520724,59671.399999999994,0.20731707232797938,0.0,0.23037262705275996,45.2,4.764451699828732,39.0,51.0,1519.0,40.367065783881664,1459.0,1558.0,39.08,3.176790833529891,35.3,43.9,309.41999999999996,0.04472135957955643,309.4,309.5,0.21090869887225072,Good,0,0.6525781541955463,-0.11630448640189806,0.7544933565441593,5.306626426105017,1295.5449846799377,0.14646781061911834,0,2754
3049,L50228,L,300.2,309.3,1532,43.2,53,0,0,0,0,0,0,0,9.100000000000023,1.030313121151522,0.0,6930.965147453084,128.35120643431637,66182.40000000001,0.2154471535957433,0.0,0.24041642964291587,48.0,4.301162633521381,42.0,53.0,1533.6,22.47887897561241,1501.0,1558.0,38.94,2.9159903977893276,35.3,43.2,309.4,0.07071067813751895,309.3,309.5,0.2295017789222781,Good,0,0.527185321454736,0.3662932625269012,0.5614544178773153,5.9204818385469755,1493.256712690068,0.17677060095974362,0,2755
3050,L50229,L,300.1,309.2,1326,55.9,55,0,0,0,0,0,0,0,9.099999999999966,1.030323222158203,0.0,7762.587969168901,138.6176423065875,74123.4,0.22357723486350717,0.0,0.25054222200450504,50.6,3.6469165057621344,46.0,55.0,1488.6,93.12786908332127,1326.0,1558.0,42.54,7.996436706433642,35.3,55.9,309.34,0.08944271911532418,309.2,309.4,0.2789284743926948,Good,0,0.6634889922241693,0.3242227969931375,0.7103279866720279,7.660993860527172,1735.5379535315105,0.24061885368135244,0,2756
3051,L50230,L,300.2,309.2,1431,51.3,57,0,0,0,0,0,0,0,9.0,1.029980009893471,0.0,7687.908428284182,132.55014531524452,73410.3,0.23170731613127107,0.0,0.2607506734380798,52.8,3.492849839314603,48.0,57.0,1469.6,93.28075900205906,1326.0,1558.0,45.739999999999995,7.5645885545744695,38.3,55.9,309.29999999999995,0.10000000001396216,309.2,309.4,0.2698277536339892,Good,0,0.7082958140483303,0.4427728416373463,0.7105123624320153,6.953313148293476,1781.3446285807063,0.23052874539826962,0,2757
3052,L50231,L,300.2,309.3,1366,49.3,59,0,0,0,0,0,0,0,9.100000000000023,1.030313121151522,0.0,7052.592995978553,117.54321659964255,67343.8,0.23983739739903498,0.0,0.27104245870784016,55.0,3.162277660168347,51.0,59.0,1442.6,101.12764211628895,1326.0,1558.0,47.599999999999994,6.915923654870615,38.3,55.9,309.28000000000003,0.0836660026702449,309.2,309.4,0.25322582901970003,Good,0,0.68943214924966,0.3636185279761832,0.7323688194832623,6.75647580186032,1691.4755490701589,0.19846644489526744,0,2758
3053,L50232,L,300.1,309.2,1421,42.5,61,0,0,0,0,0,0,0,9.099999999999966,1.030323222158203,0.0,6324.616705764075,102.0099468671625,60392.5,0.24796747866679886,0.0,0.2814182580862348,57.0,3.1622776601683125,53.0,61.0,1415.2,77.94677671334598,1326.0,1532.0,48.44,5.641630969852499,42.5,55.9,309.23999999999995,0.05477225577670596,309.2,309.3,0.2285137585418768,Good,0,0.6870793955064018,0.37512781888288294,0.7134891062698904,5.824548105051964,1568.2992580622329,0.16061157154558747,0,2759
3054,H32467,H,300.2,309.3,1506,35.6,63,0,0,0,0,0,0,0,9.100000000000023,1.030313121151522,0.0,5614.695040214477,87.7296100033512,53613.6,0.2560975599345628,0.0,0.2918787573989261,59.0,3.162277660168278,55.0,63.0,1410.0,68.50182479321423,1326.0,1506.0,46.92,7.955626939468629,35.6,55.9,309.23999999999995,0.05477225577670596,309.2,309.3,0.2527586795733824,Good,0,0.7654239294217601,0.3685268476465764,0.7665683157794967,4.87891558917297,1437.9096995756195,0.1577111933129375,0,2760
3055,H32468,H,300.2,309.3,1342,48.7,68,0,0,0,0,0,0,0,9.100000000000023,1.030313121151522,0.0,6844.35740616622,99.19358559661188,65355.4,0.2764227631039725,0.0,0.3184051192660404,61.6,4.219004621945687,57.0,68.0,1413.2,63.80987384410205,1342.0,1506.0,45.480000000000004,6.428996811322832,35.6,51.3,309.26000000000005,0.05477225577645818,309.2,309.3,0.2577398621120686,Good,0,0.7547648772826618,0.3361304618139984,0.7634088492981065,6.674246887436058,1891.9361858836048,0.1960399300816422,0,2761
3056,L50235,L,300.1,309.2,1427,37.6,73,0,0,0,0,0,0,0,9.099999999999966,1.030323222158203,0.0,5619.051608579089,75.93312984566336,53655.200000000004,0.29674796627338224,0.0,0.34547615134301424,64.8,5.67450438364433,59.0,73.0,1412.4,63.55548756795292,1342.0,1506.0,42.739999999999995,6.2452381860101545,35.6,49.3,309.26000000000005,0.05477225577645818,309.2,309.3,0.270327240310808,Good,0,0.7580929465758462,0.3676795080214129,0.7323364639708969,5.1530119705871495,1667.4421372310217,0.1688041420442581,0,2762
3057,L50236,L,300.2,309.2,1667,29.9,75,0,0,0,0,0,0,0,9.0,1.029980009893471,0.0,5219.849614611259,68.68223177120078,49843.299999999996,0.30487804754114617,0.0,0.35645956933909106,68.0,6.082762530298086,61.0,75.0,1472.6,123.19212637177841,1342.0,1667.0,38.86,7.116389534026353,29.9,48.7,309.23999999999995,0.05477225577670596,309.2,309.3,0.2702901954467178,Good,0,0.8795078524533914,0.16204937365277627,0.8774539748194023,4.052710782338693,1591.417558961085,0.15679006874277723,0,2763
3058,L50237,L,300.1,309.1,1400,46.7,77,0,0,0,0,0,0,0,9.0,1.0299899999000666,0.0,6846.933646112601,87.7812005911872,65380.00000000001,0.31300812880891005,0.0,0.3675326473939926,71.2,5.674504383644269,63.0,77.0,1468.4,125.72310845664065,1342.0,1667.0,39.7,7.862251585900806,29.9,48.7,309.22,0.08366600267070522,309.1,309.3,0.26349607407745845,Good,0,0.8785585067989795,0.20027055847870812,0.8628395866809834,6.329819181779832,2143.1458886484734,0.2004936097981518,0,2764
3059,L50238,L,300.0,309.0,1709,32.1,79,0,0,0,0,0,0,0,9.0,1.0299999965666666,0.0,5745.10933310992,71.813866663874,54858.9,0.3211382100766739,0.0,0.3786961174225154,74.4,4.21900462194552,68.0,79.0,1509.0,166.9266305896103,1342.0,1709.0,39.0,8.452218643646164,29.9,48.7,309.16,0.11401754252295779,309.0,309.3,0.25167369714690935,Good,0,0.9073053944792363,-0.022768202425228257,0.9570238242118608,4.350903548932176,1844.9741279297136,0.16068169125110082,0,2765
